DIA_TRANSPORTE,"AMBA","MOTIVO_ATSF","GENERO","TIPO_TRANSPORTE",CANT_TRJ,"DATO_PRELIMINAR"
2024-03-06,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"NO"
2024-03-06,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",7200,"NO"
2024-03-06,"NO","MONOTRIBUTO SOCIAL","M","TREN",4,"NO"
2024-03-06,"NO","MONOTRIBUTO SOCIAL","X","COLECTIVO",1,"NO"
2024-03-06,"NO","MONOTRIBUTO SOCIAL","X","LANCHA",0,"NO"
2024-03-06,"NO","MONOTRIBUTO SOCIAL","X","SUBTE",0,"NO"
2024-03-06,"NO","MONOTRIBUTO SOCIAL","X","TOTAL",1,"NO"
2024-03-06,"NO","MONOTRIBUTO SOCIAL","X","TREN",0,"NO"
2024-03-06,"NO","OTRO","F","COLECTIVO",15647,"NO"
2024-03-06,"NO","OTRO","F","LANCHA",13,"NO"
2024-03-06,"NO","OTRO","F","SUBTE",0,"NO"
2024-03-06,"NO","OTRO","F","TOTAL",15661,"NO"
2024-03-06,"NO","OTRO","F","TREN",6,"NO"
2024-03-06,"NO","OTRO","M","COLECTIVO",7658,"NO"
2024-03-06,"NO","OTRO","M","LANCHA",6,"NO"
2024-03-06,"NO","OTRO","M","SUBTE",0,"NO"
2024-03-06,"NO","OTRO","M","TOTAL",7666,"NO"
2024-03-06,"NO","OTRO","M","TREN",4,"NO"
2024-03-06,"NO","OTRO","X","COLECTIVO",1,"NO"
2024-03-06,"NO","OTRO","X","LANCHA",0,"NO"
2024-03-06,"NO","OTRO","X","SUBTE",0,"NO"
2024-03-06,"NO","OTRO","X","TOTAL",1,"NO"
2024-03-06,"NO","OTRO","X","TREN",0,"NO"
2024-03-06,"NO","PENSION","F","COLECTIVO",57447,"NO"
2024-03-06,"NO","PENSION","F","LANCHA",18,"NO"
2024-03-06,"NO","PENSION","F","SUBTE",0,"NO"
2024-03-06,"NO","PENSION","F","TOTAL",57478,"NO"
2024-03-06,"NO","PENSION","F","TREN",26,"NO"
2024-03-06,"NO","PENSION","M","COLECTIVO",29598,"NO"
2024-03-06,"NO","PENSION","M","LANCHA",17,"NO"
2024-03-06,"NO","PENSION","M","SUBTE",0,"NO"
2024-03-06,"NO","PENSION","M","TOTAL",29621,"NO"
2024-03-06,"NO","PENSION","M","TREN",8,"NO"
2024-03-06,"NO","PENSION","X","COLECTIVO",1,"NO"
2024-03-06,"NO","PENSION","X","LANCHA",0,"NO"
2024-03-06,"NO","PENSION","X","SUBTE",0,"NO"
2024-03-06,"NO","PENSION","X","TOTAL",1,"NO"
2024-03-06,"NO","PENSION","X","TREN",0,"NO"
2024-03-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",41104,"NO"
2024-03-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",31,"NO"
2024-03-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2024-03-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",41147,"NO"
2024-03-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",26,"NO"
2024-03-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",315,"NO"
2024-03-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",9,"NO"
2024-03-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2024-03-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",324,"NO"
2024-03-06,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",1,"NO"
2024-03-06,"NO","PROGRESAR","F","COLECTIVO",47136,"NO"
2024-03-06,"NO","PROGRESAR","F","LANCHA",25,"NO"
2024-03-06,"NO","PROGRESAR","F","SUBTE",0,"NO"
2024-03-06,"NO","PROGRESAR","F","TOTAL",47169,"NO"
2024-03-06,"NO","PROGRESAR","F","TREN",20,"NO"
2024-03-06,"NO","PROGRESAR","M","COLECTIVO",24324,"NO"
2024-03-06,"NO","PROGRESAR","M","LANCHA",11,"NO"
2024-03-06,"NO","PROGRESAR","M","SUBTE",0,"NO"
2024-03-06,"NO","PROGRESAR","M","TOTAL",24336,"NO"
2024-03-06,"NO","PROGRESAR","M","TREN",5,"NO"
2024-03-06,"NO","PROGRESAR","X","COLECTIVO",1,"NO"
2024-03-06,"NO","PROGRESAR","X","LANCHA",0,"NO"
2024-03-06,"NO","PROGRESAR","X","SUBTE",0,"NO"
2024-03-06,"NO","PROGRESAR","X","TOTAL",1,"NO"
2024-03-06,"NO","PROGRESAR","X","TREN",0,"NO"
2024-03-06,"SI",,,"COLECTIVO",603355,"NO"
2024-03-06,"SI",,,"LANCHA",0,"NO"
2024-03-06,"SI",,,"SUBTE",78620,"NO"
2024-03-06,"SI",,,"TOTAL",669669,"NO"
2024-03-06,"SI",,,"TREN",124033,"NO"
2024-03-06,"SI",,"F","COLECTIVO",1019159,"NO"
2024-03-06,"SI",,"F","LANCHA",0,"NO"
2024-03-06,"SI",,"F","SUBTE",119186,"NO"
2024-03-06,"SI",,"F","TOTAL",1099673,"NO"
2024-03-06,"SI",,"F","TREN",182217,"NO"
2024-03-06,"SI",,"M","COLECTIVO",844323,"NO"
2024-03-06,"SI",,"M","LANCHA",0,"NO"
2024-03-06,"SI",,"M","SUBTE",118143,"NO"
2024-03-06,"SI",,"M","TOTAL",933602,"NO"
2024-03-06,"SI",,"M","TREN",207350,"NO"
2024-03-06,"SI",,"X","COLECTIVO",57,"NO"
2024-03-06,"SI",,"X","LANCHA",0,"NO"
2024-03-06,"SI",,"X","SUBTE",16,"NO"
2024-03-06,"SI",,"X","TOTAL",64,"NO"
2024-03-06,"SI",,"X","TREN",10,"NO"
2024-03-06,"SI","AUH","F","COLECTIVO",257826,"NO"
2024-03-06,"SI","AUH","F","LANCHA",0,"NO"
2024-03-06,"SI","AUH","F","SUBTE",9043,"NO"
2024-03-06,"SI","AUH","F","TOTAL",263084,"NO"
2024-03-06,"SI","AUH","F","TREN",46077,"NO"
2024-03-06,"SI","AUH","M","COLECTIVO",7495,"NO"
2024-03-06,"SI","AUH","M","LANCHA",0,"NO"
2024-03-06,"SI","AUH","M","SUBTE",414,"NO"
2024-03-06,"SI","AUH","M","TOTAL",7746,"NO"
2024-03-06,"SI","AUH","M","TREN",1700,"NO"
2024-03-06,"SI","AUH","X","COLECTIVO",1,"NO"
2024-03-06,"SI","AUH","X","LANCHA",0,"NO"
2024-03-06,"SI","AUH","X","SUBTE",0,"NO"
2024-03-06,"SI","AUH","X","TOTAL",1,"NO"
2024-03-06,"SI","AUH","X","TREN",1,"NO"
2024-03-06,"SI","JUBILACION","F","COLECTIVO",292091,"NO"
2024-03-06,"SI","JUBILACION","F","LANCHA",0,"NO"
2024-03-06,"SI","JUBILACION","F","SUBTE",16875,"NO"
2024-03-06,"SI","JUBILACION","F","TOTAL",302118,"NO"
2024-03-06,"SI","JUBILACION","F","TREN",37909,"NO"
2024-03-06,"SI","JUBILACION","M","COLECTIVO",122608,"NO"
2024-03-06,"SI","JUBILACION","M","LANCHA",0,"NO"
2024-03-06,"SI","JUBILACION","M","SUBTE",9548,"NO"
2024-03-06,"SI","JUBILACION","M","TOTAL",128637,"NO"
2024-03-06,"SI","JUBILACION","M","TREN",19807,"NO"
2024-03-06,"SI","JUBILACION","X","COLECTIVO",1,"NO"
2024-03-06,"SI","JUBILACION","X","LANCHA",0,"NO"
2024-03-06,"SI","JUBILACION","X","SUBTE",0,"NO"
2024-03-06,"SI","JUBILACION","X","TOTAL",2,"NO"
2024-03-06,"SI","JUBILACION","X","TREN",1,"NO"
2024-03-06,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",59113,"NO"
2024-03-06,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2024-03-06,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",3072,"NO"
2024-03-06,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",60678,"NO"
2024-03-06,"SI","MONOTRIBUTO SOCIAL","F","TREN",11730,"NO"
2024-03-06,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",32675,"NO"
2024-03-06,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2024-03-06,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",2042,"NO"
2024-03-06,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",33990,"NO"
2024-03-06,"SI","MONOTRIBUTO SOCIAL","M","TREN",8023,"NO"
2024-03-06,"SI","MONOTRIBUTO SOCIAL","X","COLECTIVO",2,"NO"
2024-03-06,"SI","MONOTRIBUTO SOCIAL","X","LANCHA",0,"NO"
2024-03-06,"SI","MONOTRIBUTO SOCIAL","X","SUBTE",0,"NO"
2024-03-06,"SI","MONOTRIBUTO SOCIAL","X","TOTAL",2,"NO"
2024-03-06,"SI","MONOTRIBUTO SOCIAL","X","TREN",0,"NO"
2024-03-06,"SI","OTRO","F","COLECTIVO",42700,"NO"
2024-03-06,"SI","OTRO","F","LANCHA",0,"NO"
2024-03-06,"SI","OTRO","F","SUBTE",2276,"NO"
2024-03-06,"SI","OTRO","F","TOTAL",43832,"NO"
2024-03-06,"SI","OTRO","F","TREN",8015,"NO"
2024-03-06,"SI","OTRO","M","COLECTIVO",25601,"NO"
2024-03-06,"SI","OTRO","M","LANCHA",0,"NO"
2024-03-06,"SI","OTRO","M","SUBTE",1491,"NO"
2024-03-06,"SI","OTRO","M","TOTAL",26573,"NO"
2024-03-06,"SI","OTRO","M","TREN",6029,"NO"
2024-03-06,"SI","OTRO","X","COLECTIVO",2,"NO"
2024-03-06,"SI","OTRO","X","LANCHA",0,"NO"
2024-03-06,"SI","OTRO","X","SUBTE",0,"NO"
2024-03-06,"SI","OTRO","X","TOTAL",2,"NO"
2024-03-06,"SI","OTRO","X","TREN",0,"NO"
2024-03-06,"SI","PENSION","F","COLECTIVO",85731,"NO"
2024-03-06,"SI","PENSION","F","LANCHA",0,"NO"
2024-03-06,"SI","PENSION","F","SUBTE",4195,"NO"
2024-03-06,"SI","PENSION","F","TOTAL",88113,"NO"
2024-03-06,"SI","PENSION","F","TREN",15717,"NO"
2024-03-06,"SI","PENSION","M","COLECTIVO",39687,"NO"
2024-03-06,"SI","PENSION","M","LANCHA",0,"NO"
2024-03-06,"SI","PENSION","M","SUBTE",2271,"NO"
2024-03-06,"SI","PENSION","M","TOTAL",41087,"NO"
2024-03-06,"SI","PENSION","M","TREN",8046,"NO"
2024-03-06,"SI","PENSION","X","COLECTIVO",1,"NO"
2024-03-06,"SI","PENSION","X","LANCHA",0,"NO"
2024-03-06,"SI","PENSION","X","SUBTE",0,"NO"
2024-03-06,"SI","PENSION","X","TOTAL",1,"NO"
2024-03-06,"SI","PENSION","X","TREN",0,"NO"
2024-03-06,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",120544,"NO"
2024-03-06,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2024-03-06,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",7851,"NO"
2024-03-06,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",123340,"NO"
2024-03-06,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",31517,"NO"
2024-03-06,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",1133,"NO"
2024-03-06,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2024-03-06,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",109,"NO"
2024-03-06,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",1185,"NO"
2024-03-06,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",316,"NO"
2024-03-06,"SI","PROGRESAR","F","COLECTIVO",84747,"NO"
2024-03-06,"SI","PROGRESAR","F","LANCHA",0,"NO"
2024-03-06,"SI","PROGRESAR","F","SUBTE",4960,"NO"
2024-03-06,"SI","PROGRESAR","F","TOTAL",87494,"NO"
2024-03-06,"SI","PROGRESAR","F","TREN",16406,"NO"
2024-03-06,"SI","PROGRESAR","M","COLECTIVO",40194,"NO"
2024-03-06,"SI","PROGRESAR","M","LANCHA",0,"NO"
2024-03-06,"SI","PROGRESAR","M","SUBTE",2416,"NO"
2024-03-06,"SI","PROGRESAR","M","TOTAL",41848,"NO"
2024-03-06,"SI","PROGRESAR","M","TREN",7985,"NO"
2024-03-06,"SI","PROGRESAR","X","COLECTIVO",1,"NO"
2024-03-06,"SI","PROGRESAR","X","LANCHA",0,"NO"
2024-03-06,"SI","PROGRESAR","X","SUBTE",0,"NO"
2024-03-06,"SI","PROGRESAR","X","TOTAL",1,"NO"
2024-03-06,"SI","PROGRESAR","X","TREN",0,"NO"
2024-03-07,"NO",,,"COLECTIVO",245661,"NO"
2024-03-07,"NO",,,"LANCHA",17,"NO"
2024-03-07,"NO",,,"SUBTE",0,"NO"
2024-03-07,"NO",,,"TOTAL",245864,"NO"
2024-03-07,"NO",,,"TREN",294,"NO"
2024-03-07,"NO",,"F","COLECTIVO",331950,"NO"
2024-03-07,"NO",,"F","LANCHA",344,"NO"
2024-03-07,"NO",,"F","SUBTE",0,"NO"
2024-03-07,"NO",,"F","TOTAL",332485,"NO"
2024-03-07,"NO",,"F","TREN",320,"NO"
2024-03-07,"NO",,"M","COLECTIVO",229457,"NO"
2024-03-07,"NO",,"M","LANCHA",321,"NO"
2024-03-07,"NO",,"M","SUBTE",0,"NO"
2024-03-07,"NO",,"M","TOTAL",229962,"NO"
2024-03-07,"NO",,"M","TREN",287,"NO"
2024-03-07,"NO",,"X","COLECTIVO",19,"NO"
2024-03-07,"NO",,"X","LANCHA",0,"NO"
2024-03-07,"NO",,"X","SUBTE",0,"NO"
2024-03-07,"NO",,"X","TOTAL",19,"NO"
2024-03-07,"NO",,"X","TREN",0,"NO"
2024-03-07,"NO","AUH","F","COLECTIVO",92789,"NO"
2024-03-07,"NO","AUH","F","LANCHA",89,"NO"
2024-03-07,"NO","AUH","F","SUBTE",0,"NO"
2024-03-07,"NO","AUH","F","TOTAL",92888,"NO"
2024-03-07,"NO","AUH","F","TREN",16,"NO"
2024-03-07,"NO","AUH","M","COLECTIVO",1892,"NO"
2024-03-07,"NO","AUH","M","LANCHA",4,"NO"
2024-03-07,"NO","AUH","M","SUBTE",0,"NO"
2024-03-07,"NO","AUH","M","TOTAL",1896,"NO"
2024-03-07,"NO","AUH","M","TREN",1,"NO"
2024-03-07,"NO","JUBILACION","F","COLECTIVO",116732,"NO"
2024-03-07,"NO","JUBILACION","F","LANCHA",65,"NO"
2024-03-07,"NO","JUBILACION","F","SUBTE",0,"NO"
2024-03-07,"NO","JUBILACION","F","TOTAL",116842,"NO"
2024-03-07,"NO","JUBILACION","F","TREN",81,"NO"
2024-03-07,"NO","JUBILACION","M","COLECTIVO",50542,"NO"
2024-03-07,"NO","JUBILACION","M","LANCHA",54,"NO"
2024-03-07,"NO","JUBILACION","M","SUBTE",0,"NO"
2024-03-07,"NO","JUBILACION","M","TOTAL",50613,"NO"
2024-03-07,"NO","JUBILACION","M","TREN",33,"NO"
2024-03-07,"NO","MONOTRIBUTO SOCIAL","F","COLECTIVO",14865,"NO"
2024-03-07,"NO","MONOTRIBUTO SOCIAL","F","LANCHA",21,"NO"
2024-03-07,"NO","MONOTRIBUTO SOCIAL","F","SUBTE",0,"NO"
2024-03-07,"NO","MONOTRIBUTO SOCIAL","F","TOTAL",14890,"NO"
2024-03-07,"NO","MONOTRIBUTO SOCIAL","F","TREN",7,"NO"
2024-03-07,"NO","MONOTRIBUTO SOCIAL","M","COLECTIVO",6729,"NO"
2024-03-07,"NO","MONOTRIBUTO SOCIAL","M","LANCHA",9,"NO"
2024-03-07,"NO","MONOTRIBUTO SOCIAL","M","SUBTE",0,"NO"
2024-03-07,"NO","MONOTRIBUTO SOCIAL","M","TOTAL",6739,"NO"
2024-03-07,"NO","MONOTRIBUTO SOCIAL","M","TREN",6,"NO"
2024-03-07,"NO","MONOTRIBUTO SOCIAL","X","COLECTIVO",1,"NO"
2024-03-07,"NO","MONOTRIBUTO SOCIAL","X","LANCHA",0,"NO"
2024-03-07,"NO","MONOTRIBUTO SOCIAL","X","SUBTE",0,"NO"
2024-03-07,"NO","MONOTRIBUTO SOCIAL","X","TOTAL",1,"NO"
2024-03-07,"NO","MONOTRIBUTO SOCIAL","X","TREN",0,"NO"
2024-03-07,"NO","OTRO","F","COLECTIVO",14969,"NO"
2024-03-07,"NO","OTRO","F","LANCHA",8,"NO"
2024-03-07,"NO","OTRO","F","SUBTE",0,"NO"
2024-03-07,"NO","OTRO","F","TOTAL",14978,"NO"
2024-03-07,"NO","OTRO","F","TREN",3,"NO"
2024-03-07,"NO","OTRO","M","COLECTIVO",7187,"NO"
2024-03-07,"NO","OTRO","M","LANCHA",8,"NO"
2024-03-07,"NO","OTRO","M","SUBTE",0,"NO"
2024-03-07,"NO","OTRO","M","TOTAL",7197,"NO"
2024-03-07,"NO","OTRO","M","TREN",4,"NO"
2024-03-07,"NO","PENSION","F","COLECTIVO",53774,"NO"
2024-03-07,"NO","PENSION","F","LANCHA",23,"NO"
2024-03-07,"NO","PENSION","F","SUBTE",0,"NO"
2024-03-07,"NO","PENSION","F","TOTAL",53809,"NO"
2024-03-07,"NO","PENSION","F","TREN",20,"NO"
2024-03-07,"NO","PENSION","M","COLECTIVO",28157,"NO"
2024-03-07,"NO","PENSION","M","LANCHA",19,"NO"
2024-03-07,"NO","PENSION","M","SUBTE",0,"NO"
2024-03-07,"NO","PENSION","M","TOTAL",28183,"NO"
2024-03-07,"NO","PENSION","M","TREN",11,"NO"
2024-03-07,"NO","PENSION","X","COLECTIVO",1,"NO"
2024-03-07,"NO","PENSION","X","LANCHA",0,"NO"
2024-03-07,"NO","PENSION","X","SUBTE",0,"NO"
2024-03-07,"NO","PENSION","X","TOTAL",1,"NO"
2024-03-07,"NO","PENSION","X","TREN",0,"NO"
2024-03-07,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",37960,"NO"
2024-03-07,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",25,"NO"
2024-03-07,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",0,"NO"
2024-03-07,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",37992,"NO"
2024-03-07,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",25,"NO"
2024-03-07,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",311,"NO"
2024-03-07,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",3,"NO"
2024-03-07,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",0,"NO"
2024-03-07,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",314,"NO"
2024-03-07,"NO","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",0,"NO"
2024-03-07,"NO","PROGRESAR","F","COLECTIVO",44353,"NO"
2024-03-07,"NO","PROGRESAR","F","LANCHA",17,"NO"
2024-03-07,"NO","PROGRESAR","F","SUBTE",0,"NO"
2024-03-07,"NO","PROGRESAR","F","TOTAL",44379,"NO"
2024-03-07,"NO","PROGRESAR","F","TREN",14,"NO"
2024-03-07,"NO","PROGRESAR","M","COLECTIVO",22803,"NO"
2024-03-07,"NO","PROGRESAR","M","LANCHA",5,"NO"
2024-03-07,"NO","PROGRESAR","M","SUBTE",0,"NO"
2024-03-07,"NO","PROGRESAR","M","TOTAL",22813,"NO"
2024-03-07,"NO","PROGRESAR","M","TREN",7,"NO"
2024-03-07,"SI",,,"COLECTIVO",545029,"NO"
2024-03-07,"SI",,,"LANCHA",0,"NO"
2024-03-07,"SI",,,"SUBTE",96813,"NO"
2024-03-07,"SI",,,"TOTAL",626611,"NO"
2024-03-07,"SI",,,"TREN",123820,"NO"
2024-03-07,"SI",,"F","COLECTIVO",931584,"NO"
2024-03-07,"SI",,"F","LANCHA",0,"NO"
2024-03-07,"SI",,"F","SUBTE",148538,"NO"
2024-03-07,"SI",,"F","TOTAL",1035181,"NO"
2024-03-07,"SI",,"F","TREN",186636,"NO"
2024-03-07,"SI",,"M","COLECTIVO",771736,"NO"
2024-03-07,"SI",,"M","LANCHA",0,"NO"
2024-03-07,"SI",,"M","SUBTE",141578,"NO"
2024-03-07,"SI",,"M","TOTAL",880666,"NO"
2024-03-07,"SI",,"M","TREN",209032,"NO"
2024-03-07,"SI",,"X","COLECTIVO",54,"NO"
2024-03-07,"SI",,"X","LANCHA",0,"NO"
2024-03-07,"SI",,"X","SUBTE",21,"NO"
2024-03-07,"SI",,"X","TOTAL",62,"NO"
2024-03-07,"SI",,"X","TREN",10,"NO"
2024-03-07,"SI","AUH","F","COLECTIVO",226596,"NO"
2024-03-07,"SI","AUH","F","LANCHA",0,"NO"
2024-03-07,"SI","AUH","F","SUBTE",10133,"NO"
2024-03-07,"SI","AUH","F","TOTAL",233458,"NO"
2024-03-07,"SI","AUH","F","TREN",45543,"NO"
2024-03-07,"SI","AUH","M","COLECTIVO",6563,"NO"
2024-03-07,"SI","AUH","M","LANCHA",0,"NO"
2024-03-07,"SI","AUH","M","SUBTE",425,"NO"
2024-03-07,"SI","AUH","M","TOTAL",6855,"NO"
2024-03-07,"SI","AUH","M","TREN",1642,"NO"
2024-03-07,"SI","JUBILACION","F","COLECTIVO",256933,"NO"
2024-03-07,"SI","JUBILACION","F","LANCHA",0,"NO"
2024-03-07,"SI","JUBILACION","F","SUBTE",21176,"NO"
2024-03-07,"SI","JUBILACION","F","TOTAL",270276,"NO"
2024-03-07,"SI","JUBILACION","F","TREN",38131,"NO"
2024-03-07,"SI","JUBILACION","M","COLECTIVO",108136,"NO"
2024-03-07,"SI","JUBILACION","M","LANCHA",0,"NO"
2024-03-07,"SI","JUBILACION","M","SUBTE",11753,"NO"
2024-03-07,"SI","JUBILACION","M","TOTAL",115790,"NO"
2024-03-07,"SI","JUBILACION","M","TREN",19525,"NO"
2024-03-07,"SI","JUBILACION","X","COLECTIVO",1,"NO"
2024-03-07,"SI","JUBILACION","X","LANCHA",0,"NO"
2024-03-07,"SI","JUBILACION","X","SUBTE",1,"NO"
2024-03-07,"SI","JUBILACION","X","TOTAL",1,"NO"
2024-03-07,"SI","JUBILACION","X","TREN",0,"NO"
2024-03-07,"SI","MONOTRIBUTO SOCIAL","F","COLECTIVO",52507,"NO"
2024-03-07,"SI","MONOTRIBUTO SOCIAL","F","LANCHA",0,"NO"
2024-03-07,"SI","MONOTRIBUTO SOCIAL","F","SUBTE",3561,"NO"
2024-03-07,"SI","MONOTRIBUTO SOCIAL","F","TOTAL",54594,"NO"
2024-03-07,"SI","MONOTRIBUTO SOCIAL","F","TREN",11983,"NO"
2024-03-07,"SI","MONOTRIBUTO SOCIAL","M","COLECTIVO",28513,"NO"
2024-03-07,"SI","MONOTRIBUTO SOCIAL","M","LANCHA",0,"NO"
2024-03-07,"SI","MONOTRIBUTO SOCIAL","M","SUBTE",2268,"NO"
2024-03-07,"SI","MONOTRIBUTO SOCIAL","M","TOTAL",30076,"NO"
2024-03-07,"SI","MONOTRIBUTO SOCIAL","M","TREN",7702,"NO"
2024-03-07,"SI","MONOTRIBUTO SOCIAL","X","COLECTIVO",1,"NO"
2024-03-07,"SI","MONOTRIBUTO SOCIAL","X","LANCHA",0,"NO"
2024-03-07,"SI","MONOTRIBUTO SOCIAL","X","SUBTE",0,"NO"
2024-03-07,"SI","MONOTRIBUTO SOCIAL","X","TOTAL",1,"NO"
2024-03-07,"SI","MONOTRIBUTO SOCIAL","X","TREN",0,"NO"
2024-03-07,"SI","OTRO","F","COLECTIVO",37894,"NO"
2024-03-07,"SI","OTRO","F","LANCHA",0,"NO"
2024-03-07,"SI","OTRO","F","SUBTE",2581,"NO"
2024-03-07,"SI","OTRO","F","TOTAL",39483,"NO"
2024-03-07,"SI","OTRO","F","TREN",8086,"NO"
2024-03-07,"SI","OTRO","M","COLECTIVO",22331,"NO"
2024-03-07,"SI","OTRO","M","LANCHA",0,"NO"
2024-03-07,"SI","OTRO","M","SUBTE",1640,"NO"
2024-03-07,"SI","OTRO","M","TOTAL",23531,"NO"
2024-03-07,"SI","OTRO","M","TREN",5808,"NO"
2024-03-07,"SI","OTRO","X","COLECTIVO",3,"NO"
2024-03-07,"SI","OTRO","X","LANCHA",0,"NO"
2024-03-07,"SI","OTRO","X","SUBTE",0,"NO"
2024-03-07,"SI","OTRO","X","TOTAL",3,"NO"
2024-03-07,"SI","OTRO","X","TREN",0,"NO"
2024-03-07,"SI","PENSION","F","COLECTIVO",77159,"NO"
2024-03-07,"SI","PENSION","F","LANCHA",0,"NO"
2024-03-07,"SI","PENSION","F","SUBTE",4938,"NO"
2024-03-07,"SI","PENSION","F","TOTAL",80291,"NO"
2024-03-07,"SI","PENSION","F","TREN",15855,"NO"
2024-03-07,"SI","PENSION","M","COLECTIVO",35929,"NO"
2024-03-07,"SI","PENSION","M","LANCHA",0,"NO"
2024-03-07,"SI","PENSION","M","SUBTE",2634,"NO"
2024-03-07,"SI","PENSION","M","TOTAL",37782,"NO"
2024-03-07,"SI","PENSION","M","TREN",8285,"NO"
2024-03-07,"SI","PENSION","X","COLECTIVO",1,"NO"
2024-03-07,"SI","PENSION","X","LANCHA",0,"NO"
2024-03-07,"SI","PENSION","X","SUBTE",0,"NO"
2024-03-07,"SI","PENSION","X","TOTAL",1,"NO"
2024-03-07,"SI","PENSION","X","TREN",1,"NO"
2024-03-07,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","COLECTIVO",109781,"NO"
2024-03-07,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","LANCHA",0,"NO"
2024-03-07,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","SUBTE",10488,"NO"
2024-03-07,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TOTAL",113850,"NO"
2024-03-07,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","F","TREN",31251,"NO"
2024-03-07,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","COLECTIVO",1057,"NO"
2024-03-07,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","LANCHA",0,"NO"
2024-03-07,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","SUBTE",126,"NO"
2024-03-07,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TOTAL",1133,"NO"
2024-03-07,"SI","PERSONAL DEL TRABAJO DOMÉSTICO","M","TREN",323,"NO"
2024-03-07,"SI","PROGRESAR","F","COLECTIVO",76931,"NO"
2024-03-07,"SI","PROGRESAR","F","LANCHA",0,"NO"
2024-03-07,"SI","PROGRESAR","F","SUBTE",6047,"NO"
2024-03-07,"SI","PROGRESAR","F","TOTAL",80577,"NO"
2024-03-07,"SI","PROGRESAR","F","TREN",16609,"NO"
2024-03-07,"SI","PROGRESAR","M","COLECTIVO",36771,"NO"
2024-03-07,"SI","PROGRESAR","M","LANCHA",0,"NO"
2024-03-07,"SI","PROGRESAR","M","SUBTE",2940,"NO"
2024-03-07,"SI","PROGRESAR","M","TOTAL",38897,"NO"
2024-03-07,"SI","PROGRESAR","M","TREN",8202,"NO"
2024-03-08,"NO",,,"COLECTIVO",207948,"NO"
2024-03-08,"NO",,,"LANCHA",62,"NO"
2024-03-08,"NO",,,"SUBTE",0,"NO"
2024-03-08,"NO",,,"TOTAL",208186,"NO"
